Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-01-14,S002,P0008,Groceries,South,117,87,114,23.44,10,Cloudy,0,26.97,Winter,0,101
2022-01-14,S002,P0009,Groceries,South,373,129,317,70.05,15,Cloudy,1,66.84,Winter,0,175
2022-01-14,S002,P0010,Groceries,South,114,59,112,79.83,10,Cloudy,0,90.45,Winter,0,98
2022-01-14,S002,P0011,Groceries,South,553,74,0,93.35,0,Cloudy,0,81.5,Winter,0,77
2022-01-14,S002,P0012,Electronics,South,940,80,0,54.15,25,Cloudy,1,63.25,Winter,0,110
2022-01-14,S002,P0013,Groceries,South,290,158,0,22.57,15,Cloudy,1,21.78,Winter,0,139
2022-01-14,S002,P0014,Electronics,South,591,55,0,120.26,0,Cloudy,0,114.17,Winter,0,70
2022-01-14,S002,P0015,Clothing,South,652,133,0,69.12,10,Cloudy,0,67.89,Winter,0,114
2022-01-14,S002,P0016,Clothing,South,428,175,0,108.75,10,Cloudy,0,100.75,Winter,0,184
2022-01-14,S002,P0017,Toys,South,553,55,0,17.23,10,Cloudy,0,20.75,Winter,0,69
2022-01-14,S002,P0018,Clothing,South,113,99,122,32.11,0,Cloudy,0,35.62,Winter,0,142
2022-01-14,S002,P0019,Clothing,South,756,83,0,71.23,25,Cloudy,1,81.24,Winter,0,121
2022-01-14,S002,P0020,Furniture,South,454,80,0,137.65,10,Cloudy,0,123.28,Winter,0,108
2022-01-14,S003,P0001,Toys,East,248,51,0,14.45,10,Cloudy,0,15.92,Winter,0,81
2022-01-14,S003,P0002,Groceries,East,711,115,0,62.22,0,Cloudy,0,54.22,Winter,0,113
2022-01-14,S003,P0003,Electronics,East,203,91,0,89.42,0,Cloudy,0,82.82,Winter,0,80
2022-01-14,S003,P0004,Groceries,East,256,137,0,20.87,25,Cloudy,1,20.57,Winter,0,142
2022-01-14,S003,P0005,Toys,East,189,75,0,22.76,0,Cloudy,0,21.05,Winter,0,81
2022-01-14,S003,P0006,Toys,East,175,71,0,35.56,10,Cloudy,0,35.37,Winter,0,82
2022-01-14,S003,P0007,Groceries,East,1004,163,0,17.55,10,Cloudy,1,16.46,Winter,0,139
2022-01-14,S003,P0008,Clothing,East,47,47,0,106.96,10,Cloudy,0,97.38,Winter,0,88
2022-01-14,S003,P0009,Groceries,East,228,228,237,65.04,15,Cloudy,1,64.3,Winter,0,201
2022-01-14,S003,P0010,Groceries,East,245,59,0,34.1,0,Cloudy,0,36.46,Winter,0,59
2022-01-14,S003,P0011,Electronics,East,227,111,252,116.81,10,Cloudy,0,134.86,Winter,0,110
2022-01-14,S003,P0012,Furniture,East,260,110,250,98.97,15,Cloudy,1,91.48,Winter,0,108
2022-01-14,S003,P0013,Groceries,East,293,106,0,70.06,20,Cloudy,1,82.43,Winter,0,159
2022-01-14,S003,P0014,Groceries,East,640,61,0,96.26,5,Cloudy,0,95.48,Winter,0,102
2022-01-14,S003,P0015,Groceries,East,272,86,0,110.73,5,Cloudy,0,107.16,Winter,0,137
2022-01-14,S003,P0016,Electronics,East,280,48,0,91.82,5,Cloudy,0,85.44,Winter,0,70
2022-01-14,S003,P0017,Furniture,East,982,90,0,135.97,5,Cloudy,0,135.02,Winter,0,108
2022-01-14,S003,P0018,Furniture,East,330,79,0,132.56,5,Cloudy,0,158.4,Winter,0,85
2022-01-14,S003,P0019,Groceries,East,121,121,204,63.16,20,Cloudy,1,56.6,Winter,0,207
2022-01-14,S003,P0020,Clothing,East,1470,72,0,73.49,10,Cloudy,0,63.75,Winter,0,108
2022-01-14,S004,P0001,Groceries,West,664,144,0,12.75,0,Snowy,0,12.27,Winter,0,126
2022-01-14,S004,P0002,Groceries,West,520,123,0,21.16,0,Snowy,0,22.74,Winter,0,111
2022-01-14,S004,P0003,Furniture,West,179,62,0,132.41,5,Snowy,0,117.12,Winter,0,60
2022-01-14,S004,P0004,Groceries,West,452,123,622,56.18,20,Snowy,1,61.27,Winter,0,191
2022-01-14,S004,P0005,Clothing,West,280,101,0,88.64,0,Snowy,0,99.4,Winter,0,160
2022-01-14,S004,P0006,Groceries,West,274,79,0,31.14,5,Snowy,0,35.57,Winter,0,67
2022-01-14,S004,P0007,Groceries,West,19,19,0,33.27,20,Snowy,1,31.94,Winter,0,212
2022-01-14,S004,P0008,Furniture,West,86,52,64,91.36,5,Snowy,0,106.59,Winter,0,68
2022-01-14,S004,P0009,Clothing,West,482,143,386,110.45,20,Snowy,1,94.36,Winter,0,136
2022-01-14,S004,P0010,Groceries,West,362,99,0,26.43,0,Snowy,0,30.3,Winter,0,104
2022-01-14,S004,P0011,Clothing,West,564,127,0,65.77,0,Snowy,0,72.98,Winter,0,126
2022-01-14,S004,P0012,Electronics,West,104,84,82,97.53,20,Snowy,1,84.65,Winter,0,97
2022-01-14,S004,P0013,Groceries,West,324,117,480,21.47,20,Snowy,1,21.17,Winter,0,171
2022-01-14,S004,P0014,Furniture,West,156,61,163,178.7,0,Snowy,0,210.27,Winter,0,93
2022-01-14,S004,P0015,Furniture,West,356,48,0,82.62,5,Snowy,0,90.79,Winter,0,46
2022-01-14,S004,P0016,Furniture,West,158,57,142,113.15,0,Snowy,0,104.16,Winter,0,50
2022-01-14,S004,P0017,Clothing,West,130,67,58,78.91,10,Snowy,0,95.26,Winter,0,65
2022-01-14,S004,P0018,Furniture,West,80,65,77,152.27,10,Snowy,0,131.12,Winter,0,73
2022-01-14,S004,P0019,Clothing,West,95,59,55,49.62,10,Snowy,1,45.52,Winter,0,57
2022-01-14,S004,P0020,Furniture,West,236,46,0,109.29,5,Snowy,0,116.51,Winter,0,40
2022-01-14,S005,P0001,Groceries,North,284,131,0,14.19,0,Sunny,0,12.42,Winter,0,135
2022-01-14,S005,P0002,Electronics,North,426,52,0,35.72,10,Sunny,0,33.89,Winter,0,68
2022-01-14,S005,P0003,Toys,North,198,134,141,32.25,5,Sunny,0,36.56,Winter,0,132
2022-01-14,S005,P0004,Groceries,North,153,153,177,8.39,25,Sunny,1,7.27,Winter,0,213
2022-01-14,S005,P0005,Groceries,North,135,135,0,19.17,5,Sunny,0,23.07,Winter,0,169
2022-01-14,S005,P0006,Groceries,North,325,138,0,70.23,5,Sunny,0,69.34,Winter,0,152
2022-01-14,S005,P0007,Groceries,North,337,168,256,74.78,25,Sunny,1,64.49,Winter,0,144
2022-01-14,S005,P0008,Groceries,North,139,134,147,70.13,5,Sunny,0,82.72,Winter,0,151
2022-01-14,S005,P0009,Groceries,North,220,134,0,90.07,20,Sunny,1,97.22,Winter,0,151
2022-01-14,S005,P0010,Groceries,North,485,162,387,70.34,5,Sunny,0,63.08,Winter,0,152
2022-01-14,S005,P0011,Electronics,North,76,76,734,90.64,10,Sunny,0,103.77,Winter,0,171
2022-01-14,S005,P0012,Furniture,North,790,48,0,90.87,20,Sunny,1,103.14,Winter,0,40
2022-01-14,S005,P0013,Groceries,North,442,152,528,86.61,10,Sunny,1,78.18,Winter,0,167
2022-01-14,S005,P0014,Furniture,North,245,33,0,161.08,0,Sunny,0,156.47,Winter,0,53
2022-01-14,S005,P0015,Groceries,North,384,111,348,58.11,10,Sunny,0,52.3,Winter,0,166
2022-01-14,S005,P0016,Toys,North,599,134,0,36.68,10,Sunny,0,31.88,Winter,0,127
2022-01-14,S005,P0017,Toys,North,141,61,70,34.88,5,Sunny,0,31.56,Winter,0,73
2022-01-14,S005,P0018,Clothing,North,52,52,170,24.41,10,Sunny,0,20.79,Winter,0,150
2022-01-14,S005,P0019,Furniture,North,223,97,284,154.13,15,Sunny,1,168.77,Winter,0,158
2022-01-14,S005,P0020,Toys,North,146,119,131,31.53,10,Sunny,0,28.3,Winter,0,118
2022-01-15,S001,P0001,Electronics,North,180,126,287,81.93,10,Sunny,1,95.61,Winter,0,175
2022-01-15,S001,P0002,Clothing,North,184,174,219,79.21,10,Sunny,0,91.18,Winter,0,200
2022-01-15,S001,P0003,Clothing,North,365,190,0,70.3,15,Sunny,1,64.69,Winter,0,224
2022-01-15,S001,P0004,Electronics,North,91,89,0,97.1,25,Sunny,1,85.07,Winter,0,136
2022-01-15,S001,P0005,Groceries,North,550,141,0,59.12,10,Sunny,0,64.47,Winter,0,131
2022-01-15,S001,P0006,Toys,North,384,62,0,36.11,10,Sunny,0,40.2,Winter,0,88
2022-01-15,S001,P0007,Groceries,North,279,74,0,23.52,10,Sunny,0,23.09,Winter,0,98
2022-01-15,S001,P0008,Electronics,North,50,50,68,39.95,5,Sunny,0,44.18,Winter,0,76
2022-01-15,S001,P0009,Clothing,North,181,151,166,115.64,0,Sunny,0,99.68,Winter,0,165
2022-01-15,S001,P0010,Furniture,North,664,59,0,135.69,0,Sunny,0,123.48,Winter,0,76
2022-01-15,S001,P0011,Furniture,North,216,121,197,178.08,0,Sunny,0,198.55,Winter,0,102
2022-01-15,S001,P0012,Groceries,North,146,47,0,76.81,5,Sunny,0,69.34,Winter,0,76
2022-01-15,S001,P0013,Toys,North,169,106,168,40.78,0,Sunny,0,46.4,Winter,0,163
2022-01-15,S001,P0014,Groceries,North,297,87,0,75.37,0,Sunny,0,90.7,Winter,0,108
2022-01-15,S001,P0015,Toys,North,131,112,154,17.88,0,Sunny,0,19.59,Winter,0,129
2022-01-15,S001,P0016,Groceries,North,194,64,0,29.37,20,Sunny,1,34.98,Winter,0,82
2022-01-15,S001,P0017,Toys,North,161,79,0,22.53,10,Sunny,1,22.21,Winter,0,108
2022-01-15,S001,P0018,Groceries,North,169,120,121,65.44,0,Sunny,0,74.25,Winter,0,121
2022-01-15,S001,P0019,Furniture,North,95,80,81,112.02,5,Sunny,0,118.3,Winter,0,87
2022-01-15,S001,P0020,Furniture,North,749,97,0,118.21,25,Sunny,1,117.25,Winter,0,146
2022-01-15,S002,P0001,Groceries,South,337,190,625,83.39,20,Sunny,1,99.51,Winter,0,185
2022-01-15,S002,P0002,Toys,South,680,107,0,36.18,10,Sunny,0,34.04,Winter,0,141
2022-01-15,S002,P0003,Groceries,South,542,151,465,94.44,10,Sunny,1,82.31,Winter,0,168
2022-01-15,S002,P0004,Groceries,South,87,87,0,44.85,15,Sunny,1,44.25,Winter,0,155
2022-01-15,S002,P0005,Electronics,South,643,108,0,85.3,10,Sunny,0,102.78,Winter,0,102
2022-01-15,S002,P0006,Clothing,South,72,72,185,73.04,10,Sunny,0,82.01,Winter,0,166
2022-01-15,S002,P0007,Toys,South,308,60,0,23.06,10,Sunny,0,24.67,Winter,0,65
2022-01-15,S002,P0008,Groceries,South,144,130,181,28.91,10,Sunny,0,31.54,Winter,0,172
2022-01-15,S002,P0009,Groceries,South,244,113,0,68.27,10,Sunny,0,76.11,Winter,0,164
2022-01-15,S002,P0010,Groceries,South,167,167,133,95.58,10,Sunny,0,91.85,Winter,0,139
2022-01-15,S002,P0011,Groceries,South,479,76,0,89.44,0,Sunny,0,94.9,Winter,0,79
2022-01-15,S002,P0012,Electronics,South,860,40,0,59.43,0,Sunny,0,71.27,Winter,0,54
2022-01-15,S002,P0013,Groceries,South,132,76,0,21.95,5,Sunny,0,21.88,Winter,0,95
2022-01-15,S002,P0014,Electronics,South,1455,60,0,109.95,10,Sunny,0,117.67,Winter,0,89
2022-01-15,S002,P0015,Clothing,South,519,95,650,78.15,0,Sunny,0,88.9,Winter,0,137
2022-01-15,S002,P0016,Clothing,South,253,134,239,89.22,10,Sunny,1,89.1,Winter,0,114
2022-01-15,S002,P0017,Toys,South,498,63,0,15.31,25,Sunny,1,16.88,Winter,0,87
2022-01-15,S002,P0018,Clothing,South,136,85,108,29.8,5,Sunny,0,27.14,Winter,0,117
2022-01-15,S002,P0019,Clothing,South,673,93,0,78.37,10,Sunny,0,76.11,Winter,0,79
2022-01-15,S002,P0020,Furniture,South,374,54,0,109.39,20,Sunny,1,122.9,Winter,0,90
2022-01-15,S003,P0001,Toys,East,508,127,0,14.53,25,Snowy,1,13.42,Winter,0,123
2022-01-15,S003,P0002,Groceries,East,596,115,0,62.15,5,Snowy,0,68.76,Winter,0,147
2022-01-15,S003,P0003,Electronics,East,112,112,199,97.34,20,Snowy,1,89.39,Winter,0,182
2022-01-15,S003,P0004,Groceries,East,647,68,0,21.57,15,Snowy,1,20.69,Winter,0,111
2022-01-15,S003,P0005,Toys,East,881,113,0,24.45,10,Snowy,0,21.52,Winter,0,136
2022-01-15,S003,P0006,Toys,East,104,49,69,32.76,10,Snowy,0,37.9,Winter,0,73
2022-01-15,S003,P0007,Groceries,East,841,92,0,19.42,0,Snowy,0,16.53,Winter,0,138
2022-01-15,S003,P0008,Clothing,East,353,61,0,111.08,0,Snowy,0,110.85,Winter,0,69
2022-01-15,S003,P0009,Groceries,East,237,72,0,52.07,10,Snowy,0,60.73,Winter,0,118
2022-01-15,S003,P0010,Groceries,East,186,78,122,40.55,5,Snowy,0,43.16,Winter,0,125
2022-01-15,S003,P0011,Electronics,East,116,46,0,110.39,5,Snowy,0,106.06,Winter,0,63
2022-01-15,S003,P0012,Furniture,East,150,56,0,87.51,10,Snowy,0,105.8,Winter,0,70
2022-01-15,S003,P0013,Groceries,East,187,72,0,75.31,5,Snowy,0,67.3,Winter,0,108
2022-01-15,S003,P0014,Groceries,East,579,75,0,78.35,10,Snowy,0,89.63,Winter,0,72
2022-01-15,S003,P0015,Groceries,East,972,50,0,79.18,5,Snowy,0,83.75,Winter,0,53
2022-01-15,S003,P0016,Electronics,East,232,223,582,118.07,25,Snowy,1,105.18,Winter,0,243
2022-01-15,S003,P0017,Furniture,East,892,49,0,93.1,20,Snowy,1,105.39,Winter,0,63
2022-01-15,S003,P0018,Furniture,East,783,71,0,130.11,10,Snowy,0,143.4,Winter,0,95
2022-01-15,S003,P0019,Groceries,East,204,115,0,55.12,5,Snowy,0,60.37,Winter,0,114
2022-01-15,S003,P0020,Clothing,East,1398,110,0,67.52,15,Snowy,1,61.25,Winter,0,100
2022-01-15,S004,P0001,Groceries,West,520,97,0,9.43,25,Snowy,1,9.14,Winter,0,121
2022-01-15,S004,P0002,Groceries,West,397,90,0,20.3,5,Snowy,0,17.8,Winter,0,98
2022-01-15,S004,P0003,Furniture,West,117,22,0,93.99,20,Snowy,1,100.74,Winter,0,30
2022-01-15,S004,P0004,Groceries,West,329,123,0,50.02,10,Snowy,1,58.83,Winter,0,108
2022-01-15,S004,P0005,Clothing,West,179,114,160,75.88,10,Snowy,0,81.08,Winter,0,142
2022-01-15,S004,P0006,Groceries,West,195,68,234,39.44,0,Snowy,0,34.14,Winter,0,105
2022-01-15,S004,P0007,Groceries,West,362,55,0,23.14,10,Snowy,0,24.99,Winter,0,66
2022-01-15,S004,P0008,Furniture,West,98,87,81,99.64,5,Snowy,0,99.6,Winter,0,77
2022-01-15,S004,P0009,Clothing,West,339,40,0,93.54,10,Snowy,0,106.56,Winter,0,65
2022-01-15,S004,P0010,Groceries,West,263,113,0,27.63,5,Snowy,0,24.71,Winter,0,118
2022-01-15,S004,P0011,Clothing,West,437,119,0,60.63,10,Snowy,0,53.1,Winter,0,117
2022-01-15,S004,P0012,Electronics,West,102,66,120,117.9,5,Snowy,0,115.19,Winter,0,102
2022-01-15,S004,P0013,Groceries,West,207,51,0,20.71,0,Snowy,0,18.85,Winter,0,85
2022-01-15,S004,P0014,Furniture,West,95,41,0,145.83,0,Snowy,0,161.43,Winter,0,38
2022-01-15,S004,P0015,Furniture,West,308,68,0,89.45,10,Snowy,0,89.4,Winter,0,67
2022-01-15,S004,P0016,Furniture,West,101,93,280,103.64,15,Snowy,1,121.9,Winter,0,84
2022-01-15,S004,P0017,Clothing,West,121,121,148,87.71,20,Snowy,1,97.19,Winter,0,133
2022-01-15,S004,P0018,Furniture,West,92,68,71,143.98,10,Snowy,0,155.57,Winter,0,72
2022-01-15,S004,P0019,Clothing,West,91,91,116,62.55,10,Snowy,0,68.42,Winter,0,143
2022-01-15,S004,P0020,Furniture,West,190,80,154,120.89,10,Snowy,1,134.96,Winter,0,81
2022-01-15,S005,P0001,Groceries,North,533,205,0,13.98,10,Sunny,1,16.92,Winter,0,187
2022-01-15,S005,P0002,Electronics,North,374,77,269,43.11,5,Sunny,0,40.01,Winter,0,107
2022-01-15,S005,P0003,Toys,North,205,98,0,28.15,15,Sunny,1,24.36,Winter,0,107
2022-01-15,S005,P0004,Groceries,North,177,177,161,8.24,20,Sunny,1,8.01,Winter,0,180
2022-01-15,S005,P0005,Groceries,North,497,78,0,15.65,0,Sunny,0,13.34,Winter,0,71
2022-01-15,S005,P0006,Groceries,North,1261,130,0,64.24,10,Sunny,0,61.91,Winter,0,140
2022-01-15,S005,P0007,Groceries,North,169,112,0,96.36,5,Sunny,0,83.87,Winter,0,150
2022-01-15,S005,P0008,Groceries,North,152,14,0,44.32,5,Sunny,0,48.61,Winter,0,20
2022-01-15,S005,P0009,Groceries,North,575,58,0,83.85,10,Sunny,0,92.1,Winter,0,89
2022-01-15,S005,P0010,Groceries,North,323,86,0,56.48,10,Sunny,0,62.83,Winter,0,113
2022-01-15,S005,P0011,Electronics,North,313,71,0,70.7,5,Sunny,0,79.05,Winter,0,73
2022-01-15,S005,P0012,Furniture,North,742,51,0,132.88,5,Sunny,0,123.03,Winter,0,82
2022-01-15,S005,P0013,Groceries,North,290,66,0,76.15,0,Sunny,0,84.07,Winter,0,105
2022-01-15,S005,P0014,Furniture,North,212,162,465,228.03,0,Sunny,0,194.94,Winter,0,161
2022-01-15,S005,P0015,Groceries,North,273,79,0,52.59,5,Sunny,0,47.62,Winter,0,113
2022-01-15,S005,P0016,Toys,North,465,209,473,34.02,25,Sunny,1,38.38,Winter,0,183
2022-01-15,S005,P0017,Toys,North,150,118,155,42.22,10,Sunny,1,38.85,Winter,0,150
2022-01-15,S005,P0018,Clothing,North,170,170,241,27.29,10,Sunny,0,29.86,Winter,0,213
2022-01-15,S005,P0019,Furniture,North,126,118,0,150.22,10,Sunny,0,174.29,Winter,0,129
2022-01-15,S005,P0020,Toys,North,158,136,127,29.87,15,Sunny,1,26.95,Winter,0,119
2022-01-16,S001,P0001,Electronics,North,54,54,298,71.17,10,Cloudy,0,81.1,Winter,0,126
2022-01-16,S001,P0002,Clothing,North,229,117,0,75.2,10,Cloudy,0,64.47,Winter,0,160
2022-01-16,S001,P0003,Clothing,North,175,81,0,48.23,5,Cloudy,0,53.08,Winter,0,72
2022-01-16,S001,P0004,Electronics,North,293,113,233,98.37,20,Cloudy,1,112.17,Winter,0,136
2022-01-16,S001,P0005,Groceries,North,409,165,0,58.46,25,Cloudy,1,70.47,Winter,0,193
2022-01-16,S001,P0006,Toys,North,322,121,390,44.29,5,Cloudy,0,40.27,Winter,0,118
2022-01-16,S001,P0007,Groceries,North,205,60,0,21.81,10,Cloudy,0,23.76,Winter,0,91
2022-01-16,S001,P0008,Electronics,North,68,68,137,45.72,5,Cloudy,0,52.85,Winter,0,117
2022-01-16,S001,P0009,Clothing,North,196,138,113,75.96,25,Cloudy,1,69.42,Winter,0,119
2022-01-16,S001,P0010,Furniture,North,605,35,0,94.62,25,Cloudy,1,93.47,Winter,0,56
2022-01-16,S001,P0011,Furniture,North,95,30,0,150.39,0,Cloudy,0,138.03,Winter,0,41
2022-01-16,S001,P0012,Groceries,North,468,109,0,76.94,5,Cloudy,0,82.04,Winter,0,91
2022-01-16,S001,P0013,Toys,North,231,97,0,28.63,10,Cloudy,0,33.3,Winter,0,82
2022-01-16,S001,P0014,Groceries,North,210,91,0,64.56,10,Cloudy,0,72.74,Winter,0,93
2022-01-16,S001,P0015,Toys,North,173,112,121,14.89,20,Cloudy,1,14.43,Winter,0,125
2022-01-16,S001,P0016,Groceries,North,130,72,0,36.49,5,Cloudy,0,42.48,Winter,0,95
2022-01-16,S001,P0017,Toys,North,82,75,90,19.69,15,Cloudy,1,17.75,Winter,0,85
2022-01-16,S001,P0018,Groceries,North,170,114,164,66.05,5,Cloudy,0,76.64,Winter,0,142
2022-01-16,S001,P0019,Furniture,North,96,96,88,103.79,15,Cloudy,1,122.18,Winter,0,97
2022-01-16,S001,P0020,Furniture,North,652,90,0,116.95,10,Cloudy,0,101.1,Winter,0,85
2022-01-16,S002,P0001,Groceries,South,147,109,0,84.08,10,Snowy,0,97.0,Winter,0,144
2022-01-16,S002,P0002,Toys,South,573,118,0,33.24,10,Snowy,0,32.82,Winter,0,113
2022-01-16,S002,P0003,Groceries,South,391,120,0,92.71,0,Snowy,0,100.75,Winter,0,142
2022-01-16,S002,P0004,Groceries,South,482,107,0,33.85,20,Snowy,1,38.13,Winter,0,99
2022-01-16,S002,P0005,Electronics,South,535,138,553,79.02,25,Snowy,1,76.09,Winter,0,119
2022-01-16,S002,P0006,Clothing,South,185,96,0,63.89,0,Snowy,0,70.79,Winter,0,87
2022-01-16,S002,P0007,Toys,South,248,93,0,26.41,10,Snowy,0,25.15,Winter,0,88
2022-01-16,S002,P0008,Groceries,South,195,66,0,24.28,10,Snowy,0,23.59,Winter,0,96
2022-01-16,S002,P0009,Groceries,South,448,93,0,62.4,10,Snowy,1,66.54,Winter,0,132
2022-01-16,S002,P0010,Groceries,South,133,133,117,88.88,10,Snowy,1,80.66,Winter,0,115
2022-01-16,S002,P0011,Groceries,South,403,104,493,102.69,5,Snowy,0,113.68,Winter,0,139
2022-01-16,S002,P0012,Electronics,South,820,57,0,60.92,10,Snowy,0,55.19,Winter,0,75
2022-01-16,S002,P0013,Groceries,South,463,135,0,23.46,5,Snowy,0,25.32,Winter,0,132
2022-01-16,S002,P0014,Electronics,South,1395,11,0,91.99,5,Snowy,0,83.94,Winter,0,16
2022-01-16,S002,P0015,Clothing,South,424,104,0,62.19,25,Snowy,1,58.53,Winter,0,140
2022-01-16,S002,P0016,Clothing,South,119,108,0,103.17,0,Snowy,0,119.77,Winter,0,145
2022-01-16,S002,P0017,Toys,South,435,85,0,17.89,15,Snowy,1,19.48,Winter,0,96
2022-01-16,S002,P0018,Clothing,South,159,128,133,29.83,0,Snowy,0,35.77,Winter,0,117
2022-01-16,S002,P0019,Clothing,South,580,91,521,96.65,10,Snowy,1,87.85,Winter,0,145
2022-01-16,S002,P0020,Furniture,South,320,45,0,113.37,10,Snowy,0,113.23,Winter,0,53
2022-01-16,S003,P0001,Toys,East,381,25,0,12.99,5,Snowy,0,14.1,Winter,0,39
2022-01-16,S003,P0002,Groceries,East,481,84,0,50.21,10,Snowy,0,48.45,Winter,0,80
2022-01-16,S003,P0003,Electronics,East,199,110,125,105.64,5,Snowy,0,91.89,Winter,0,149
2022-01-16,S003,P0004,Groceries,East,579,60,0,18.34,15,Snowy,1,16.2,Winter,0,64
2022-01-16,S003,P0005,Toys,East,768,148,0,21.37,25,Snowy,1,21.16,Winter,0,153
2022-01-16,S003,P0006,Toys,East,124,69,100,38.15,5,Snowy,0,33.69,Winter,0,87
2022-01-16,S003,P0007,Groceries,East,749,160,0,19.2,0,Snowy,0,18.56,Winter,0,134
2022-01-16,S003,P0008,Clothing,East,292,73,0,101.37,10,Snowy,0,112.43,Winter,0,88
2022-01-16,S003,P0009,Groceries,East,165,86,0,38.98,25,Snowy,1,44.11,Winter,0,85
2022-01-16,S003,P0010,Groceries,East,230,95,0,31.91,20,Snowy,1,29.6,Winter,0,88
2022-01-16,S003,P0011,Electronics,East,322,85,265,139.22,0,Snowy,0,146.81,Winter,0,133
2022-01-16,S003,P0012,Furniture,East,344,63,0,92.31,5,Snowy,0,98.51,Winter,0,70
2022-01-16,S003,P0013,Groceries,East,910,121,0,68.24,10,Snowy,0,82.11,Winter,0,110
2022-01-16,S003,P0014,Groceries,East,504,59,0,89.78,10,Snowy,0,81.66,Winter,0,97
2022-01-16,S003,P0015,Groceries,East,922,127,0,95.41,10,Snowy,1,114.39,Winter,0,123
2022-01-16,S003,P0016,Electronics,East,9,9,0,89.37,0,Snowy,0,99.81,Winter,0,63
2022-01-16,S003,P0017,Furniture,East,843,64,0,100.73,15,Snowy,1,96.94,Winter,0,54
2022-01-16,S003,P0018,Furniture,East,712,44,0,122.67,0,Snowy,0,144.62,Winter,0,50
2022-01-16,S003,P0019,Groceries,East,89,89,199,63.12,10,Snowy,1,69.74,Winter,0,180
2022-01-16,S003,P0020,Clothing,East,1288,70,0,70.42,0,Snowy,0,69.64,Winter,0,65
2022-01-16,S004,P0001,Groceries,West,423,126,0,11.92,5,Sunny,0,11.86,Winter,0,120
2022-01-16,S004,P0002,Groceries,West,307,138,268,24.83,0,Sunny,0,29.9,Winter,0,166
2022-01-16,S004,P0003,Furniture,West,435,83,0,132.01,10,Sunny,0,120.03,Winter,0,74
2022-01-16,S004,P0004,Groceries,West,206,58,0,40.77,20,Sunny,1,45.22,Winter,0,82
2022-01-16,S004,P0005,Clothing,West,225,90,0,67.35,15,Sunny,1,58.96,Winter,0,105
2022-01-16,S004,P0006,Groceries,West,127,94,0,39.15,5,Sunny,0,37.79,Winter,0,119
2022-01-16,S004,P0007,Groceries,West,999,113,0,33.61,0,Sunny,0,30.68,Winter,0,132
2022-01-16,S004,P0008,Furniture,West,92,81,78,93.5,10,Sunny,0,107.45,Winter,0,89
2022-01-16,S004,P0009,Clothing,West,299,98,0,125.81,10,Sunny,1,136.1,Winter,0,159
2022-01-16,S004,P0010,Groceries,West,668,127,0,26.29,10,Sunny,1,23.45,Winter,0,119
2022-01-16,S004,P0011,Clothing,West,318,40,0,50.72,10,Sunny,0,49.96,Winter,0,64
2022-01-16,S004,P0012,Electronics,West,156,80,0,104.55,0,Sunny,0,120.49,Winter,0,67
2022-01-16,S004,P0013,Groceries,West,156,84,0,19.75,10,Sunny,0,21.7,Winter,0,118
2022-01-16,S004,P0014,Furniture,West,217,77,218,171.72,10,Sunny,0,185.88,Winter,0,113
2022-01-16,S004,P0015,Furniture,West,240,121,319,90.58,20,Sunny,1,86.31,Winter,0,105
2022-01-16,S004,P0016,Furniture,West,8,8,0,111.8,10,Sunny,0,102.19,Winter,0,74
2022-01-16,S004,P0017,Clothing,West,148,148,243,111.58,20,Sunny,1,110.87,Winter,0,203
2022-01-16,S004,P0018,Furniture,West,95,55,54,157.64,5,Sunny,0,139.34,Winter,0,68
2022-01-16,S004,P0019,Clothing,West,116,106,98,50.21,20,Sunny,1,53.95,Winter,0,109
2022-01-16,S004,P0020,Furniture,West,110,92,0,132.93,5,Sunny,0,120.27,Winter,0,78
2022-01-16,S005,P0001,Groceries,North,328,114,0,13.49,0,Cloudy,0,12.66,Winter,0,118
2022-01-16,S005,P0002,Electronics,North,297,73,0,38.27,5,Cloudy,0,34.33,Winter,0,72
2022-01-16,S005,P0003,Toys,North,107,84,112,30.99,5,Cloudy,0,28.09,Winter,0,102
2022-01-16,S005,P0004,Groceries,North,161,133,161,7.62,15,Cloudy,1,8.09,Winter,0,148
2022-01-16,S005,P0005,Groceries,North,419,77,0,13.47,10,Cloudy,1,15.22,Winter,0,73
2022-01-16,S005,P0006,Groceries,North,1131,190,0,78.27,5,Cloudy,0,73.23,Winter,0,193
2022-01-16,S005,P0007,Groceries,North,313,47,0,67.34,0,Cloudy,0,79.56,Winter,0,43
2022-01-16,S005,P0008,Groceries,North,138,95,156,69.95,5,Cloudy,0,83.66,Winter,0,150
2022-01-16,S005,P0009,Groceries,North,517,46,0,78.27,10,Cloudy,1,74.87,Winter,0,56
2022-01-16,S005,P0010,Groceries,North,237,151,0,51.76,25,Cloudy,1,62.44,Winter,0,145
2022-01-16,S005,P0011,Electronics,North,242,47,0,76.29,0,Cloudy,0,75.04,Winter,0,65
2022-01-16,S005,P0012,Furniture,North,691,51,0,126.94,0,Cloudy,0,117.05,Winter,0,56
2022-01-16,S005,P0013,Groceries,North,224,96,0,82.73,0,Cloudy,0,87.91,Winter,0,132
